Order_ID,Order_Date,Shipping_Date,Customer_Segment,Product_Category,Quantity,Sales_USD,Shipping_Cost_USD,Delivery_Time_Days,Estimated_Delivery_Days,Distance_KM,Warehouse_Code,Region,Shipping_Mode,Delivery_Status,Customer_Rating,Order_Processing_Days,Shipping_Delay_Days,Is_Delayed,Cost_Per_Unit,Cost_Per_KM,Speed_Index_KMPD,Enc_Shipping_Mode_Express Air,Enc_Shipping_Mode_Ground Freight,Enc_Shipping_Mode_Same-Day Courier,Enc_Shipping_Mode_Standard Delivery,Enc_Customer_Segment_Consumer,Enc_Customer_Segment_Corporate,Enc_Customer_Segment_Home Office,Enc_Customer_Segment_Small Business,Enc_Region_Central,Enc_Region_East,Enc_Region_North,Enc_Region_South,Enc_Region_West,Norm_Quantity,Norm_Sales_USD,Norm_Shipping_Cost_USD,Norm_Delivery_Time_Days,Norm_Distance_KM,Norm_Cost_Per_Unit,Norm_Cost_Per_KM
ORD-2024-2045,2024-02-26,2024-02-29,Corporate,Electronics,8,1948.02,83.26,7.2,7,512.4,WH-South,North,Ground Freight,Delivered,5.0,3,0.2,1,10.41,0.1625,71.17,0,1,0,0,0,1,0,0,0,0,1,0,0,0.0886,0.8981,0.3344,0.6063,0.235,0.0351,0.0719
ORD-2024-2019,2024-03-22,2024-03-25,Consumer,Office Supplies,1,36.84,37.53,5.7,5,585.1,WH-South,North,Standard Delivery,Delivered,4.0,3,0.7,1,37.53,0.0641,102.65,0,0,0,1,1,0,0,0,0,0,1,0,0,0.0,0.0032,0.1312,0.4706,0.2755,0.1526,0.0245
ORD-2024-2069,2024-03-05,2024-03-06,Consumer,Office Supplies,3,99.23,43.46,4.9,5,432.6,WH-North,Central,Standard Delivery,Delivered,5.0,1,-0.1,0,14.49,0.1005,88.29,0,0,0,1,1,0,0,0,1,0,0,0,0,0.0253,0.0324,0.1576,0.3982,0.1906,0.0528,0.042
ORD-2024-1959,2024-02-17,2024-02-20,Corporate,Healthcare Supplies,1,103.07,58.6,7.4,7,491.3,WH-East,East,Ground Freight,Delayed,1.0,3,0.4,1,58.6,0.1193,66.39,0,1,0,0,0,1,0,0,0,1,0,0,0,0.0,0.0342,0.2248,0.6244,0.2232,0.2439,0.0511
ORD-2024-2200,2024-03-28,2024-03-30,Home Office,Electronics,5,1164.91,122.6,3.1,2,596.4,WH-South,East,Express Air,Delivered,4.0,2,1.1,1,24.52,0.2056,192.39,1,0,0,0,0,0,1,0,0,1,0,0,0,0.0506,0.5314,0.5092,0.2353,0.2817,0.0962,0.0927
ORD-2024-1283,2024-02-15,2024-02-16,Consumer,Electronics,2,507.68,42.62,8.7,7,205.7,WH-Central,West,Ground Freight,Delivered,5.0,1,1.7,1,21.31,0.2072,23.64,0,1,0,0,1,0,0,0,0,0,0,0,1,0.0127,0.2237,0.1538,0.7421,0.0643,0.0823,0.0935
ORD-2024-1797,2024-01-30,2024-01-31,Corporate,Apparel,5,384.92,213.47,2.9,1,863.1,WH-East,North,Same-Day Courier,Delayed,3.0,1,1.9,1,42.69,0.2473,297.62,0,0,1,0,0,1,0,0,0,0,1,0,0,0.0506,0.1662,0.9129,0.2172,0.4302,0.175,0.1128
ORD-2024-1225,2024-03-19,2024-03-21,Consumer,Industrial Machinery,25,2165.61,110.91,5.2,5,1164.6,WH-Central,South,Standard Delivery,Delivered,5.0,2,0.2,1,4.44,0.0952,223.96,0,0,0,1,1,0,0,0,0,0,0,1,0,0.3038,1.0,0.4572,0.4253,0.598,0.0092,0.0395
ORD-2024-1026,2024-05-02,2024-05-05,Consumer,Electronics,4,851.65,61.41,6.0,5,910.3,WH-West,North,Standard Delivery,Delivered,3.0,3,1.0,1,15.35,0.0675,151.72,0,0,0,1,1,0,0,0,0,0,1,0,0,0.038,0.3847,0.2373,0.4977,0.4565,0.0565,0.0261
ORD-2024-1437,2024-01-04,2024-01-05,Home Office,Office Supplies,1,36.76,49.06,6.8,7,414.0,WH-East,East,Ground Freight,Delivered,4.0,1,-0.2,0,49.06,0.1185,60.88,0,1,0,0,0,0,1,0,0,1,0,0,0,0.0,0.0032,0.1824,0.5701,0.1802,0.2026,0.0507
ORD-2024-1229,2024-06-24,2024-06-28,Corporate,Office Supplies,2,72.48,146.85,3.6,2,1004.3,WH-South,East,Express Air,Delivered,5.0,4,1.6,1,73.42,0.1462,278.97,1,0,0,0,0,1,0,0,0,1,0,0,0,0.0127,0.0199,0.6169,0.2805,0.5088,0.3082,0.0641
ORD-2024-1037,2024-05-26,2024-05-27,Consumer,Office Supplies,5,177.87,233.07,2.6,1,1297.6,WH-East,North,Same-Day Courier,Delivered,4.0,1,1.6,1,46.61,0.1796,499.08,0,0,1,0,1,0,0,0,0,0,1,0,0,0.0506,0.0693,1.0,0.19,0.672,0.192,0.0802
ORD-2024-1749,2024-02-08,2024-02-12,Corporate,Electronics,1,304.2,82.82,1.0,2,342.5,WH-South,East,Express Air,Delivered,4.0,4,-1.0,0,82.82,0.2418,342.5,1,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.1284,0.3324,0.0452,0.1404,0.3489,0.1101
ORD-2024-1469,2024-05-20,2024-05-21,Small Business,Electronics,2,593.18,61.57,7.4,5,871.4,WH-South,East,Standard Delivery,Delivered,4.0,1,2.4,1,30.78,0.0707,117.76,0,0,0,1,0,0,0,1,0,1,0,0,0,0.0127,0.2637,0.238,0.6244,0.4348,0.1234,0.0277
ORD-2024-2090,2024-02-10,2024-02-11,Small Business,Apparel,1,78.88,47.64,5.9,5,784.4,WH-Central,Central,Standard Delivery,Delayed,2.0,1,0.9,1,47.64,0.0607,132.95,0,0,0,1,0,0,0,1,1,0,0,0,0,0.0,0.0229,0.1761,0.4887,0.3864,0.1964,0.0228
ORD-2024-1687,2024-03-17,2024-03-21,Consumer,Apparel,1,75.14,138.66,3.5,1,766.0,WH-West,South,Same-Day Courier,Delivered,4.0,4,2.5,1,138.66,0.181,218.86,0,0,1,0,1,0,0,0,0,0,0,1,0,0.0,0.0212,0.5805,0.2715,0.3761,0.5909,0.0808
ORD-2024-1639,2024-06-06,2024-06-07,Consumer,Healthcare Supplies,1,97.43,59.18,5.7,5,907.1,WH-North,North,Standard Delivery,Delivered,4.0,1,0.7,1,59.18,0.0652,159.14,0,0,0,1,1,0,0,0,0,0,1,0,0,0.0,0.0316,0.2274,0.4706,0.4547,0.2464,0.025
ORD-2024-2065,2024-03-07,2024-03-10,Corporate,Electronics,1,236.21,53.07,6.7,7,405.8,WH-Central,West,Ground Freight,Delivered,3.0,3,-0.3,0,53.07,0.1308,60.57,0,1,0,0,0,1,0,0,0,0,0,0,1,0.0,0.0966,0.2002,0.5611,0.1757,0.22,0.0566
ORD-2024-2156,2024-06-26,2024-06-30,Consumer,Office Supplies,8,268.75,133.41,1.0,2,587.7,WH-Central,South,Express Air,Delivered,4.0,4,-1.0,0,16.68,0.227,587.7,1,0,0,0,1,0,0,0,0,0,0,1,0,0.0886,0.1118,0.5572,0.0452,0.2769,0.0623,0.103
ORD-2024-1800,2024-02-17,2024-02-20,Corporate,Office Supplies,2,73.17,44.01,6.8,5,703.9,WH-Central,South,Standard Delivery,Delayed,2.0,3,1.8,1,22.0,0.0625,103.51,0,0,0,1,0,1,0,0,0,0,0,1,0,0.0127,0.0202,0.16,0.5701,0.3416,0.0853,0.0237
ORD-2024-1160,2024-05-19,2024-05-23,Consumer,Electronics,50,2165.61,233.07,2.7,2,1825.7,WH-North,East,Express Air,Delivered,3.0,4,0.7,1,4.66,0.1277,676.19,1,0,0,0,1,0,0,0,0,1,0,0,0,0.6203,1.0,1.0,0.1991,0.9659,0.0102,0.0551
ORD-2024-1956,2024-02-16,2024-02-17,Corporate,Electronics,5,1462.66,53.03,6.9,5,616.0,WH-West,East,Standard Delivery,Delayed,2.0,1,1.9,1,10.61,0.0861,89.28,0,0,0,1,0,1,0,0,0,1,0,0,0,0.0506,0.6708,0.2001,0.5792,0.2927,0.036,0.0351
ORD-2024-1821,2024-05-23,2024-05-24,Consumer,Office Supplies,8,247.48,73.59,6.8,5,1123.6,WH-West,North,Standard Delivery,Delivered,5.0,1,1.8,1,9.2,0.0655,165.24,0,0,0,1,1,0,0,0,0,0,1,0,0,0.0886,0.1019,0.2914,0.5701,0.5752,0.0299,0.0252
ORD-2024-2083,2024-03-16,2024-03-19,Home Office,Industrial Machinery,2,2165.61,37.8,6.0,5,422.5,WH-North,Central,Standard Delivery,Delayed,3.0,3,1.0,1,18.9,0.0895,70.42,0,0,0,1,0,0,1,0,1,0,0,0,0,0.0127,1.0,0.1324,0.4977,0.185,0.0719,0.0367
ORD-2024-1877,2024-01-19,2024-01-23,Corporate,Electronics,2,609.89,171.29,3.1,2,1362.5,WH-East,North,Express Air,Delivered,5.0,4,1.1,1,85.64,0.1257,439.52,1,0,0,0,0,1,0,0,0,0,1,0,0,0.0127,0.2715,0.7255,0.2353,0.7081,0.3611,0.0542
ORD-2024-1913,2024-05-19,2024-05-23,Consumer,Apparel,1,56.69,78.65,7.4,5,1350.3,WH-West,South,Standard Delivery,Delivered,4.0,4,2.4,1,78.65,0.0582,182.47,0,0,0,1,1,0,0,0,0,0,0,1,0,0.0,0.0125,0.3139,0.6244,0.7013,0.3308,0.0216
ORD-2024-1152,2024-04-02,2024-04-03,Consumer,Electronics,2,555.07,146.62,1.8,1,576.7,WH-Central,South,Same-Day Courier,Delivered,5.0,1,0.8,1,73.31,0.2542,320.39,0,0,1,0,1,0,0,0,0,0,0,1,0,0.0127,0.2459,0.6159,0.1176,0.2708,0.3077,0.1161
ORD-2024-2165,2024-03-30,2024-04-02,Home Office,Healthcare Supplies,4,479.84,72.96,6.6,5,1152.3,WH-Central,South,Standard Delivery,Delayed,2.0,3,1.6,1,18.24,0.0633,174.59,0,0,0,1,0,0,1,0,0,0,0,1,0,0.038,0.2107,0.2886,0.552,0.5911,0.069,0.0241
ORD-2024-1509,2024-01-22,2024-01-23,Corporate,Office Supplies,2,86.92,29.78,4.0,5,186.8,WH-South,North,Standard Delivery,Delivered,5.0,1,-1.0,0,14.89,0.1594,46.7,0,0,0,1,0,1,0,0,0,0,1,0,0,0.0127,0.0267,0.0968,0.3167,0.0538,0.0545,0.0704
ORD-2024-2070,2024-02-26,2024-02-27,Consumer,Healthcare Supplies,4,462.58,233.07,3.6,1,1280.6,WH-South,South,Same-Day Courier,Delivered,4.0,1,2.6,1,58.27,0.182,355.72,0,0,1,0,1,0,0,0,0,0,0,1,0,0.038,0.2026,1.0,0.2805,0.6626,0.2425,0.0813
ORD-2024-1103,2024-05-17,2024-05-20,Corporate,Apparel,1,75.37,51.9,7.0,5,733.2,WH-Central,South,Standard Delivery,Delivered,4.0,3,2.0,1,51.9,0.0708,104.74,0,0,0,1,0,1,0,0,0,0,0,1,0,0.0,0.0213,0.1951,0.5882,0.3579,0.2149,0.0277
ORD-2024-1586,2024-03-08,2024-03-09,Consumer,Electronics,3,755.53,119.7,8.2,5,1886.88,WH-East,South,Standard Delivery,Delayed,2.0,1,3.2,1,39.9,0.0634,230.11,0,0,0,1,1,0,0,0,0,0,0,1,0,0.0253,0.3397,0.4963,0.6968,1.0,0.1629,0.0241
ORD-2024-2128,2024-04-03,2024-04-04,Consumer,Office Supplies,1,32.35,55.68,6.3,5,1102.6,WH-South,West,Standard Delivery,Delayed,1.0,1,1.3,1,55.68,0.0505,175.02,0,0,0,1,1,0,0,0,0,0,0,0,1,0.0,0.0011,0.2118,0.5249,0.5635,0.2313,0.0179
ORD-2024-1053,2024-02-23,2024-02-27,Home Office,Office Supplies,1,39.47,47.06,5.2,5,701.9,WH-Central,Central,Standard Delivery,Delivered,3.0,4,0.2,1,47.06,0.067,134.98,0,0,0,1,0,0,1,0,1,0,0,0,0,0.0,0.0045,0.1735,0.4253,0.3405,0.1939,0.0259
ORD-2024-1151,2024-06-07,2024-06-11,Consumer,Electronics,2,981.93,92.5,8.5,5,1836.0,WH-South,South,Standard Delivery,Delayed,2.0,4,3.5,1,46.25,0.0504,216.0,0,0,0,1,1,0,0,0,0,0,0,1,0,0.0127,0.4458,0.3754,0.724,0.9717,0.1904,0.0179
ORD-2024-1403,2024-01-19,2024-01-21,Home Office,Office Supplies,1,38.51,29.71,3.6,5,264.1,WH-South,South,Standard Delivery,Delivered,5.0,2,-1.4,0,29.71,0.1125,73.36,0,0,0,1,0,0,1,0,0,0,0,1,0,0.0,0.004,0.0965,0.2805,0.0968,0.1187,0.0478
ORD-2024-1207,2024-05-02,2024-05-04,Corporate,Industrial Machinery,3,2165.61,63.44,5.1,5,1050.7,WH-South,South,Standard Delivery,Delivered,4.0,2,0.1,1,21.15,0.0604,206.02,0,0,0,1,0,1,0,0,0,0,0,1,0,0.0253,1.0,0.2463,0.4163,0.5346,0.0816,0.0227
ORD-2024-2206,2024-03-13,2024-03-15,Corporate,Office Supplies,5,175.86,99.35,7.5,5,1751.1,WH-South,West,Standard Delivery,Delayed,2.0,2,2.5,1,19.87,0.0567,233.48,0,0,0,1,0,1,0,0,0,0,0,0,1,0.0506,0.0683,0.4059,0.6335,0.9244,0.0761,0.0209
ORD-2024-1008,2024-03-08,2024-03-10,Corporate,Electronics,2,510.98,34.87,5.1,5,351.1,WH-South,West,Standard Delivery,Delivered,5.0,2,0.1,1,17.43,0.0993,68.84,0,0,0,1,0,1,0,0,0,0,0,0,1,0.0127,0.2252,0.1194,0.4163,0.1452,0.0655,0.0414
ORD-2024-2014,2024-02-20,2024-02-21,Corporate,Industrial Machinery,2,2165.61,78.74,7.0,5,1375.6,WH-East,Central,Standard Delivery,Delivered,4.0,1,2.0,1,39.37,0.0572,196.51,0,0,0,1,0,1,0,0,1,0,0,0,0,0.0127,1.0,0.3143,0.5882,0.7154,0.1606,0.0212
ORD-2024-2060,2024-02-23,2024-02-27,Home Office,Office Supplies,5,149.0,45.96,6.9,5,442.1,WH-North,South,Standard Delivery,Delayed,2.0,4,1.9,1,9.19,0.104,64.07,0,0,0,1,0,0,1,0,0,0,0,1,0,0.0506,0.0557,0.1687,0.5792,0.1959,0.0298,0.0437
ORD-2024-1452,2024-01-16,2024-01-17,Consumer,Office Supplies,1,33.29,40.4,4.8,5,558.1,WH-North,West,Standard Delivery,Delivered,4.0,1,-0.2,0,40.4,0.0724,116.27,0,0,0,1,1,0,0,0,0,0,0,0,1,0.0,0.0016,0.144,0.3891,0.2604,0.1651,0.0285
ORD-2024-1253,2024-03-10,2024-03-13,Consumer,Office Supplies,8,313.42,57.22,7.1,5,683.2,WH-North,South,Standard Delivery,Delayed,2.0,3,2.1,1,7.15,0.0838,96.23,0,0,0,1,1,0,0,0,0,0,0,1,0,0.0886,0.1327,0.2187,0.5973,0.3301,0.021,0.034
ORD-2024-1896,2024-02-10,2024-02-12,Consumer,Office Supplies,2,82.57,187.88,3.3,1,1062.0,WH-West,West,Same-Day Courier,Delayed,2.0,2,2.3,1,93.94,0.1769,321.82,0,0,1,0,1,0,0,0,0,0,0,0,1,0.0127,0.0246,0.7992,0.2534,0.5409,0.3971,0.0789
ORD-2024-2115,2024-04-19,2024-04-20,Corporate,Electronics,2,552.75,102.48,2.6,2,420.8,WH-East,North,Express Air,Delivered,4.0,1,0.6,1,51.24,0.2435,161.85,1,0,0,0,0,1,0,0,0,0,1,0,0,0.0127,0.2448,0.4198,0.19,0.184,0.212,0.111
ORD-2024-1880,2024-06-18,2024-06-22,Consumer,Electronics,3,841.52,71.53,6.1,5,1022.5,WH-North,South,Standard Delivery,Delayed,1.0,4,1.1,1,23.84,0.07,167.62,0,0,0,1,1,0,0,0,0,0,0,1,0,0.0253,0.38,0.2823,0.5068,0.5189,0.0933,0.0273
ORD-2024-2204,2024-02-10,2024-02-14,Corporate,Industrial Machinery,3,2165.61,81.63,7.0,5,1332.2,WH-East,Central,Standard Delivery,Delivered,4.0,4,2.0,1,27.21,0.0613,190.31,0,0,0,1,0,1,0,0,1,0,0,0,0,0.0253,1.0,0.3271,0.5882,0.6913,0.1079,0.0231
ORD-2024-1623,2024-05-21,2024-05-25,Corporate,Apparel,3,197.26,82.13,6.4,7,838.4,WH-South,East,Ground Freight,Delivered,5.0,4,-0.6,0,27.38,0.098,131.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0.0253,0.0783,0.3294,0.5339,0.4164,0.1086,0.0408
ORD-2024-1345,2024-02-24,2024-02-25,Corporate,Industrial Machinery,5,2165.61,97.71,2.2,2,289.7,WH-East,South,Express Air,Delivered,3.0,1,0.2,1,19.54,0.3373,131.68,1,0,0,0,0,1,0,0,0,0,0,1,0,0.0506,1.0,0.3986,0.1538,0.111,0.0747,0.1562
ORD-2024-2096,2024-05-23,2024-05-27,Consumer,Industrial Machinery,5,2165.61,53.41,7.5,5,1886.88,WH-Central,North,Standard Delivery,Delivered,5.0,4,2.5,1,10.68,0.0283,251.58,0,0,0,1,1,0,0,0,0,0,1,0,0,0.0506,1.0,0.2018,0.6335,1.0,0.0363,0.0072
ORD-2024-1262,2024-05-02,2024-05-03,Consumer,Healthcare Supplies,1,117.58,105.27,2.4,2,512.6,WH-West,East,Express Air,Delivered,4.0,1,0.4,1,105.27,0.2054,213.58,1,0,0,0,1,0,0,0,0,1,0,0,0,0.0,0.041,0.4322,0.1719,0.2351,0.4462,0.0926
ORD-2024-1150,2024-05-20,2024-05-23,Small Business,Electronics,5,1201.38,37.1,4.1,5,359.0,WH-South,North,Standard Delivery,Delivered,4.0,3,-0.9,0,7.42,0.1033,87.56,0,0,0,1,0,0,0,1,0,0,1,0,0,0.0506,0.5485,0.1293,0.3258,0.1496,0.0221,0.0434
ORD-2024-1472,2024-03-17,2024-03-19,Consumer,Office Supplies,1,34.93,69.56,5.9,5,1499.1,WH-Central,West,Standard Delivery,Delayed,2.0,2,0.9,1,69.56,0.0464,254.08,0,0,0,1,1,0,0,0,0,0,0,0,1,0.0,0.0023,0.2735,0.4887,0.7842,0.2914,0.016
ORD-2024-1640,2024-04-29,2024-05-01,Consumer,Electronics,2,440.74,95.69,1.5,2,498.6,WH-North,South,Express Air,Delivered,5.0,2,-0.5,0,47.84,0.1919,332.4,1,0,0,0,1,0,0,0,0,0,0,1,0,0.0127,0.1923,0.3896,0.0905,0.2273,0.1973,0.0861
ORD-2024-2201,2024-01-11,2024-01-15,Consumer,Healthcare Supplies,4,427.05,37.8,6.7,5,369.3,WH-North,West,Standard Delivery,Delivered,3.0,4,1.7,1,9.45,0.1024,55.12,0,0,0,1,1,0,0,0,0,0,0,0,1,0.038,0.1859,0.1324,0.5611,0.1553,0.0309,0.0429
ORD-2024-1550,2024-01-15,2024-01-18,Corporate,Healthcare Supplies,5,660.41,52.54,5.1,5,767.4,WH-North,North,Standard Delivery,Delivered,3.0,3,0.1,1,10.51,0.0685,150.47,0,0,0,1,0,1,0,0,0,0,1,0,0,0.0506,0.2952,0.1979,0.4163,0.3769,0.0355,0.0266
ORD-2024-1928,2024-04-13,2024-04-14,Corporate,Industrial Machinery,1,1200.24,159.8,2.4,2,1016.1,WH-West,Central,Express Air,Delivered,5.0,1,0.4,1,159.8,0.1573,423.38,1,0,0,0,0,1,0,0,1,0,0,0,0,0.0,0.548,0.6745,0.1719,0.5153,0.6825,0.0694
ORD-2024-1488,2024-05-24,2024-05-25,Small Business,Office Supplies,3,129.51,169.09,4.7,2,932.3,WH-West,West,Express Air,Delivered,4.0,1,2.7,1,56.36,0.1814,198.36,1,0,0,0,0,0,0,1,0,0,0,0,1,0.0253,0.0466,0.7157,0.3801,0.4687,0.2342,0.081
ORD-2024-2149,2024-05-12,2024-05-13,Home Office,Industrial Machinery,1,1268.79,149.47,2.3,1,788.7,WH-Central,Central,Same-Day Courier,Delivered,4.0,1,1.3,1,149.47,0.1895,342.91,0,0,1,0,0,0,1,0,1,0,0,0,0,0.0,0.5801,0.6286,0.1629,0.3888,0.6377,0.0849
ORD-2024-1146,2024-05-31,2024-06-01,Corporate,Office Supplies,2,70.59,78.58,2.2,2,386.2,WH-North,Central,Express Air,Delivered,3.0,1,0.2,1,39.29,0.2035,175.55,1,0,0,0,0,1,0,0,1,0,0,0,0,0.0127,0.019,0.3136,0.1538,0.1647,0.1603,0.0917
ORD-2024-1402,2024-04-12,2024-04-13,Corporate,Electronics,8,1975.6,233.07,3.6,1,1886.88,WH-West,North,Same-Day Courier,Delayed,1.0,1,2.6,1,29.13,0.1235,524.13,0,0,1,0,0,1,0,0,0,0,1,0,0,0.0886,0.911,1.0,0.2805,1.0,0.1162,0.0531
ORD-2024-1954,2024-06-16,2024-06-19,Consumer,Apparel,3,191.82,52.4,6.2,5,763.9,WH-South,Central,Standard Delivery,Delivered,4.0,3,1.2,1,17.47,0.0686,123.21,0,0,0,1,1,0,0,0,1,0,0,0,0,0.0253,0.0758,0.1973,0.5158,0.375,0.0657,0.0267
ORD-2024-2196,2024-01-13,2024-01-14,Small Business,Electronics,2,457.82,53.41,5.2,5,287.3,WH-East,Central,Standard Delivery,Delivered,3.0,1,0.2,1,26.7,0.1859,55.25,0,0,0,1,0,0,0,1,1,0,0,0,0,0.0127,0.2003,0.2018,0.4253,0.1097,0.1057,0.0832
ORD-2024-1659,2024-05-25,2024-05-28,Corporate,Electronics,2,542.2,132.29,2.7,2,863.5,WH-East,South,Express Air,Delivered,3.0,3,0.7,1,66.14,0.1532,319.81,1,0,0,0,0,1,0,0,0,0,0,1,0,0.0127,0.2399,0.5522,0.1991,0.4304,0.2766,0.0674
ORD-2024-1463,2024-03-26,2024-03-29,Corporate,Office Supplies,1,30.45,84.27,5.3,5,1605.9,WH-North,Central,Standard Delivery,Delivered,4.0,3,0.3,1,84.27,0.0525,303.0,0,0,0,1,0,1,0,0,1,0,0,0,0,0.0,0.0002,0.3389,0.4344,0.8436,0.3552,0.0189
ORD-2024-1186,2024-04-18,2024-04-22,Home Office,Office Supplies,4,154.14,107.43,2.2,2,488.3,WH-South,North,Express Air,Delivered,4.0,4,0.2,1,26.86,0.22,221.95,1,0,0,0,0,0,1,0,0,0,1,0,0,0.038,0.0581,0.4418,0.1538,0.2216,0.1064,0.0996
ORD-2024-1608,2024-03-15,2024-03-18,Corporate,Apparel,2,120.98,37.12,5.5,5,342.3,WH-East,East,Standard Delivery,Delivered,5.0,3,0.5,1,18.56,0.1084,62.24,0,0,0,1,0,1,0,0,0,1,0,0,0,0.0127,0.0426,0.1294,0.4525,0.1403,0.0704,0.0458
ORD-2024-1143,2024-04-28,2024-04-30,Consumer,Office Supplies,1,36.1,65.64,7.4,7,848.0,WH-South,East,Ground Freight,Delivered,5.0,2,0.4,1,65.64,0.0774,114.59,0,1,0,0,1,0,0,0,0,1,0,0,0,0.0,0.0029,0.2561,0.6244,0.4218,0.2744,0.0309
ORD-2024-1751,2024-03-05,2024-03-06,Small Business,Electronics,50,2165.61,233.07,7.1,7,921.7,WH-East,North,Ground Freight,Delivered,5.0,1,0.1,1,4.66,0.2529,129.82,0,1,0,0,0,0,0,1,0,0,1,0,0,0.6203,1.0,1.0,0.5973,0.4628,0.0102,0.1155
ORD-2024-1981,2024-03-17,2024-03-18,Home Office,Electronics,2,585.75,53.68,5.1,5,865.0,WH-North,East,Standard Delivery,Delivered,4.0,1,0.1,1,26.84,0.0621,169.61,0,0,0,1,0,0,1,0,0,1,0,0,0,0.0127,0.2602,0.203,0.4163,0.4312,0.1063,0.0235
ORD-2024-1197,2024-02-11,2024-02-14,Home Office,Apparel,8,623.59,47.86,4.0,5,411.9,WH-East,South,Standard Delivery,Delivered,4.0,3,-1.0,0,5.98,0.1162,102.98,0,0,0,1,0,0,1,0,0,0,0,1,0,0.0886,0.278,0.1771,0.3167,0.1791,0.0159,0.0496
ORD-2024-1883,2024-02-16,2024-02-17,Consumer,Office Supplies,1,33.26,158.8,1.5,1,938.6,WH-Central,South,Same-Day Courier,Delivered,5.0,1,0.5,1,158.8,0.1692,625.73,0,0,1,0,1,0,0,0,0,0,0,1,0,0.0,0.0015,0.67,0.0905,0.4722,0.6782,0.0751
ORD-2024-1279,2024-05-01,2024-05-02,Home Office,Office Supplies,1,31.23,35.67,7.0,5,354.4,WH-South,North,Standard Delivery,Delayed,1.0,1,2.0,1,35.67,0.1006,50.63,0,0,0,1,0,0,1,0,0,0,1,0,0,0.0,0.0006,0.1229,0.5882,0.147,0.1446,0.0421
ORD-2024-1293,2024-04-17,2024-04-20,Consumer,Electronics,1,271.38,36.86,11.55,5,451.2,WH-East,South,Standard Delivery,Delivered,5.0,3,6.55,1,36.86,0.0817,39.06,0,0,0,1,1,0,0,0,0,0,0,1,0,0.0,0.113,0.1282,1.0,0.2009,0.1497,0.033
ORD-2024-2157,2024-05-23,2024-05-24,Home Office,Electronics,4,862.99,109.47,3.6,2,543.5,WH-North,East,Express Air,Delivered,4.0,1,1.6,1,27.37,0.2014,150.97,1,0,0,0,0,0,1,0,0,1,0,0,0,0.038,0.3901,0.4508,0.2805,0.2523,0.1086,0.0907
ORD-2024-1400,2024-06-05,2024-06-07,Consumer,Electronics,1,306.92,47.42,5.2,5,611.3,WH-North,North,Standard Delivery,Delivered,4.0,2,0.2,1,47.42,0.0776,117.56,0,0,0,1,1,0,0,0,0,0,1,0,0,0.0,0.1297,0.1751,0.4253,0.29,0.1955,0.031
ORD-2024-1122,2024-06-28,2024-07-02,Consumer,Apparel,1,77.48,39.35,5.5,5,469.7,WH-North,South,Standard Delivery,Delivered,3.0,4,0.5,1,39.35,0.0838,85.4,0,0,0,1,1,0,0,0,0,0,0,1,0,0.0,0.0223,0.1393,0.4525,0.2112,0.1605,0.034
ORD-2024-1202,2024-05-30,2024-06-01,Consumer,Apparel,4,322.86,102.8,2.0,2,386.1,WH-Central,North,Express Air,Delivered,4.0,2,0.0,0,25.7,0.2663,193.05,1,0,0,0,1,0,0,0,0,0,1,0,0,0.038,0.1371,0.4212,0.1357,0.1647,0.1014,0.1219
ORD-2024-1835,2024-05-26,2024-05-30,Consumer,Office Supplies,1,36.3,158.78,4.1,2,1159.2,WH-Central,West,Express Air,Delivered,3.0,4,2.1,1,158.78,0.137,282.73,1,0,0,0,1,0,0,0,0,0,0,0,1,0.0,0.003,0.6699,0.3258,0.595,0.6781,0.0596
ORD-2024-1246,2024-03-30,2024-04-01,Consumer,Industrial Machinery,1,1033.57,71.05,9.4,7,755.0,WH-South,East,Ground Freight,Delivered,4.0,2,2.4,1,71.05,0.0941,80.32,0,1,0,0,1,0,0,0,0,1,0,0,0,0.0,0.4699,0.2801,0.8054,0.37,0.2979,0.0389
ORD-2024-2211,2024-01-17,2024-01-19,Corporate,Apparel,3,206.75,54.83,5.5,5,878.5,WH-North,West,Standard Delivery,Delivered,3.0,2,0.5,1,18.28,0.0624,159.73,0,0,0,1,0,1,0,0,0,0,0,0,1,0.0253,0.0828,0.2081,0.4525,0.4388,0.0692,0.0237
ORD-2024-2199,2024-05-31,2024-06-03,Consumer,Office Supplies,1,36.21,34.0,4.8,5,485.1,WH-West,South,Standard Delivery,Delivered,5.0,3,-0.2,0,34.0,0.0701,101.06,0,0,0,1,1,0,0,0,0,0,0,1,0,0.0,0.0029,0.1155,0.3891,0.2198,0.1373,0.0274
ORD-2024-1384,2024-02-06,2024-02-10,Corporate,Healthcare Supplies,1,106.34,69.49,2.7,2,336.3,WH-East,North,Express Air,Delivered,3.0,4,0.7,1,69.49,0.2066,124.56,1,0,0,0,0,1,0,0,0,0,1,0,0,0.0,0.0358,0.2732,0.1991,0.137,0.2911,0.0932
ORD-2024-1854,2024-02-11,2024-02-13,Consumer,Apparel,3,216.97,81.44,5.7,5,1317.7,WH-West,North,Standard Delivery,Delivered,3.0,2,0.7,1,27.15,0.0618,231.18,0,0,0,1,1,0,0,0,0,0,1,0,0,0.0253,0.0876,0.3263,0.4706,0.6832,0.1076,0.0234
